ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-05-07 09:17:02-04:00,703578,YSQGkM85ng4kmG2L5hCWZzApi8MUHtJ5rBLjU4yXopS,Hb232GrBKxNpUSfwLejUpLj6KWxs4h8VoYKdNyj67uV8,0,-13984116274830,-17000000000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:17:05-04:00,703579,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,1,10468542071008,-6000245608842,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:11-04:00,703580,9UKnLqc73kQAKCEzemDmEHGnu7Z97GiayKxzh1G31PhN,8dHoCETE8rJ5XWpAWp4GHq2VsX9R4RYEVwVw78Qxi5mm,0,-635783733459,-772900000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:17:11-04:00,703581,9UKnLqc73kQAKCEzemDmEHGnu7Z97GiayKxzh1G31PhN,8dHoCETE8rJ5XWpAWp4GHq2VsX9R4RYEVwVw78Qxi5mm,4,62663185,-200000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:17:11-04:00,703582,9UKnLqc73kQAKCEzemDmEHGnu7Z97GiayKxzh1G31PhN,8dHoCETE8rJ5XWpAWp4GHq2VsX9R4RYEVwVw78Qxi5mm,1,386120207942,-183000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:17:11-04:00,703583,H24HLkWuPEPanDVRS2qLr5A5KbJDK3N7se8CkcW8wuPX,AVBVj1EvgK2k1YB5ghTP8MVjGCPTcurWndP3TxEZm3RG,0,-1871403795602,-2275000000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:17:11-04:00,703584,H24HLkWuPEPanDVRS2qLr5A5KbJDK3N7se8CkcW8wuPX,AVBVj1EvgK2k1YB5ghTP8MVjGCPTcurWndP3TxEZm3RG,3,-813390959743,-191100000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:17:11-04:00,703585,H24HLkWuPEPanDVRS2qLr5A5KbJDK3N7se8CkcW8wuPX,AVBVj1EvgK2k1YB5ghTP8MVjGCPTcurWndP3TxEZm3RG,4,300469972075,-959000000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:17:11-04:00,703586,H24HLkWuPEPanDVRS2qLr5A5KbJDK3N7se8CkcW8wuPX,AVBVj1EvgK2k1YB5ghTP8MVjGCPTcurWndP3TxEZm3RG,1,2342040605551,-1110000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:17:11-04:00,703587,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,0,-676350874836,-1470500000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:17:11-04:00,703588,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,1,1050300727266,-602000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:11-04:00,703589,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,4,-2225464219,-18300000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:17:11-04:00,703590,EvUGq8Umx5HpDoRameR26C2GgKSEb88pSMsro2qTUPKG,9CqfQYr8Tt6KFBsRuCf5Y2g8SGkyN7ae6m2iwpVGrcGn,4,-27617646138,-227100000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:17:11-04:00,703591,EvUGq8Umx5HpDoRameR26C2GgKSEb88pSMsro2qTUPKG,9CqfQYr8Tt6KFBsRuCf5Y2g8SGkyN7ae6m2iwpVGrcGn,1,47106511023,-27000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:12-04:00,703592,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,1,1086622443116,-515000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:17:12-04:00,703593,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,3,-290283953189,-68200000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:17:12-04:00,703594,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,0,-1028901919797,-1250800000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:17:12-04:00,703595,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,4,55989555797,-178700000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:17:13-04:00,703596,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,1,319277463604,-183000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:13-04:00,703597,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,0,-257845835044,-560600000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:17:13-04:00,703598,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,4,-6542621586,-53800000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:17:13-04:00,703599,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,3,-60881990558,-27400000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:17:13-04:00,703600,GmtQX2GwT9nrujRd93VPSBG4ik5taVcpSN4RnofuBnnB,J7wtcEkmf9MDb4qETL7GQow6TdQG7xmQPpR1aTvxPbEq,3,-29107813004,-13100000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:17:13-04:00,703601,GmtQX2GwT9nrujRd93VPSBG4ik5taVcpSN4RnofuBnnB,J7wtcEkmf9MDb4qETL7GQow6TdQG7xmQPpR1aTvxPbEq,4,-111638041193,-918000000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:17:13-04:00,703602,GmtQX2GwT9nrujRd93VPSBG4ik5taVcpSN4RnofuBnnB,J7wtcEkmf9MDb4qETL7GQow6TdQG7xmQPpR1aTvxPbEq,1,329745577165,-189000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:13-04:00,703603,GmtQX2GwT9nrujRd93VPSBG4ik5taVcpSN4RnofuBnnB,J7wtcEkmf9MDb4qETL7GQow6TdQG7xmQPpR1aTvxPbEq,0,-56067440763,-121900000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:17:17-04:00,703604,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,0,-1310476213966,-1593100000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:17:17-04:00,703605,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,4,16825065172,-53700000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:17:17-04:00,703606,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,1,668853037801,-317000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:17:26-04:00,703607,Dc8y7RW1H4UDgJKGrLEMkjs1z67iqey3HFb35Yj7AEp8,EUYJa4Hq4nPVm8tWe1topbuJJ4EX2uzn6z7q31vEGaWx,0,-539240915102,-1172400000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:17:26-04:00,703608,Dc8y7RW1H4UDgJKGrLEMkjs1z67iqey3HFb35Yj7AEp8,EUYJa4Hq4nPVm8tWe1topbuJJ4EX2uzn6z7q31vEGaWx,4,-32664463904,-268600000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:17:26-04:00,703609,Dc8y7RW1H4UDgJKGrLEMkjs1z67iqey3HFb35Yj7AEp8,EUYJa4Hq4nPVm8tWe1topbuJJ4EX2uzn6z7q31vEGaWx,1,954343019626,-547000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:26-04:00,703610,Dc8y7RW1H4UDgJKGrLEMkjs1z67iqey3HFb35Yj7AEp8,EUYJa4Hq4nPVm8tWe1topbuJJ4EX2uzn6z7q31vEGaWx,3,-272635775237,-122700000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:17:26-04:00,703611,DaH7QuPze6bLAXJzvHDT48uVq24qsyzZ2hkZFcEgh2Hz,4WfjD78tzZ3TzQmv7QrmndrPN1eQEk9MZFCqLQTK1rJN,3,-209754011266,-94400000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:17:26-04:00,703612,DaH7QuPze6bLAXJzvHDT48uVq24qsyzZ2hkZFcEgh2Hz,4WfjD78tzZ3TzQmv7QrmndrPN1eQEk9MZFCqLQTK1rJN,1,884555595887,-507000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:17:26-04:00,703613,DaH7QuPze6bLAXJzvHDT48uVq24qsyzZ2hkZFcEgh2Hz,4WfjD78tzZ3TzQmv7QrmndrPN1eQEk9MZFCqLQTK1rJN,0,-145434985802,-316200000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:17:26-04:00,703614,DaH7QuPze6bLAXJzvHDT48uVq24qsyzZ2hkZFcEgh2Hz,4WfjD78tzZ3TzQmv7QrmndrPN1eQEk9MZFCqLQTK1rJN,4,-190781872576,-1568800000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:18:10-04:00,703615,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,0,-2189537302734,-4760420550133905,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:18:10-04:00,703616,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,4,-166409750305,-1368387954025122,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:18:10-04:00,703617,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,1,10318026916116,-5913974961881,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:18:10-04:00,703618,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,3,2365536452554,1064612017539023,-564877570254571,1651924821,-565099767300404,-624096986091982
2022-05-07 09:18:10-04:00,703619,Arden5kZNju3PEbrEkQ8ZER6Uazhdit2BbD9cHPH6nb9,5bRzRqzFWejw6JwuVg941y946xtNoPV6DuZjMute97KT,2,-730198740423,-18480776698857,40994357053417240,1651925117,51547140118855155,40990405927594324
2022-05-07 09:18:10-04:00,703620,DkoXQmBQUbajD28NyCcikHLBusXGvLmtYEsUbYPxh8TV,4BoTiL2mbvQcPq5qRgXvrjbRMvFyXQr45iZPgQpemLSf,4,-12440709819,-102300000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:18:10-04:00,703621,DkoXQmBQUbajD28NyCcikHLBusXGvLmtYEsUbYPxh8TV,4BoTiL2mbvQcPq5qRgXvrjbRMvFyXQr45iZPgQpemLSf,0,-22399379533,-48700000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:18:10-04:00,703622,DkoXQmBQUbajD28NyCcikHLBusXGvLmtYEsUbYPxh8TV,4BoTiL2mbvQcPq5qRgXvrjbRMvFyXQr45iZPgQpemLSf,1,47106511023,-27000000000,534479034951774843,0,1086310464692051286,534653503511121509
2022-05-07 09:18:22-04:00,703623,9kqwRQNXYvV3zjDr1icjRuZ3SQixZz18EAdecvbdeeg4,38d5S5gFXgXiy6DA6RSmmnFXacNPYm2JT95KnA8U8LqC,3,-55332718349,-13000000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:18:22-04:00,703624,9kqwRQNXYvV3zjDr1icjRuZ3SQixZz18EAdecvbdeeg4,38d5S5gFXgXiy6DA6RSmmnFXacNPYm2JT95KnA8U8LqC,0,-969839593413,-1179000000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:22-04:00,703625,9kqwRQNXYvV3zjDr1icjRuZ3SQixZz18EAdecvbdeeg4,38d5S5gFXgXiy6DA6RSmmnFXacNPYm2JT95KnA8U8LqC,4,16762401987,-53500000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:22-04:00,703626,9kqwRQNXYvV3zjDr1icjRuZ3SQixZz18EAdecvbdeeg4,38d5S5gFXgXiy6DA6RSmmnFXacNPYm2JT95KnA8U8LqC,1,664633144818,-315000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:22-04:00,703627,8o57ytN1Yz225ESkvXjN1NAkLtgxzqWqUAB4ZNJyQ6Zq,5UaYFAcnHY8nWtwhFTRjz7ZP1CMDoM7isSpvgKt7Z2cf,4,-35570944498,-292500000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:18:22-04:00,703628,8o57ytN1Yz225ESkvXjN1NAkLtgxzqWqUAB4ZNJyQ6Zq,5UaYFAcnHY8nWtwhFTRjz7ZP1CMDoM7isSpvgKt7Z2cf,0,-44798759067,-97400000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:18:22-04:00,703629,8o57ytN1Yz225ESkvXjN1NAkLtgxzqWqUAB4ZNJyQ6Zq,5UaYFAcnHY8nWtwhFTRjz7ZP1CMDoM7isSpvgKt7Z2cf,1,94213022047,-54000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:18:22-04:00,703630,7xv2boX9u7yhEqyWP3v59yKxw8xRHdccS6NS4LkMz4ad,74eagGYAvCR2iu6aApppL9BkdaRsFxSraxaUyiP1Umk7,4,-18740111272,-154100000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:18:22-04:00,703631,7xv2boX9u7yhEqyWP3v59yKxw8xRHdccS6NS4LkMz4ad,74eagGYAvCR2iu6aApppL9BkdaRsFxSraxaUyiP1Umk7,0,-16696046757,-36300000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:18:22-04:00,703632,7xv2boX9u7yhEqyWP3v59yKxw8xRHdccS6NS4LkMz4ad,74eagGYAvCR2iu6aApppL9BkdaRsFxSraxaUyiP1Umk7,1,47106511023,-27000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:18:22-04:00,703633,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,0,-274911274061,-334200000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:22-04:00,703634,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,4,61691905632,-196900000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:22-04:00,703635,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,3,-405631389134,-95300000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:18:22-04:00,703636,FQw8uosZmPqS8D3C4BzU19KND3maGzcEiGiY9xc8gpD9,8KrjPtoXkiKK3E2g4aDdTi9bpD63xXaoabJFjWcAb2YL,1,502167264974,-238000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:27-04:00,703637,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,3,-637603169908,-149800000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:18:27-04:00,703638,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,1,2253422852908,-1068000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:27-04:00,703639,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,0,-680368386524,-827100000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:27-04:00,703640,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,4,121441252530,-387600000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:31-04:00,703641,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,3,-1509731938361,-354700000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:18:31-04:00,703642,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,0,-214697314572,-261000000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:31-04:00,703643,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,4,72720626192,-232100000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:31-04:00,703644,J6Ba1VcmEerW3Ju4e6wjiFskRnCoYKKyvLpvXgQmfUsb,3Z2vMdekRDyr8Va4hSYgvpiG25qgB9b5W7DMiAmrKXS1,1,500057318482,-237000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:39-04:00,703645,3nRgcsSdDx5Ryqv9zpm4i6TVCCcNU4qibq9dF7BsXyte,EyZ8BsdUuQidK5TtFTRU5LDYNpHcgKDMqJDnixGxiw4S,1,497947371991,-236000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:39-04:00,703646,3nRgcsSdDx5Ryqv9zpm4i6TVCCcNU4qibq9dF7BsXyte,EyZ8BsdUuQidK5TtFTRU5LDYNpHcgKDMqJDnixGxiw4S,4,53201044065,-169800000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:39-04:00,703647,3nRgcsSdDx5Ryqv9zpm4i6TVCCcNU4qibq9dF7BsXyte,EyZ8BsdUuQidK5TtFTRU5LDYNpHcgKDMqJDnixGxiw4S,0,-807788363640,-982000000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:39-04:00,703648,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,4,990861612812,-3162500000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:39-04:00,703649,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,0,-1462985340869,-1778500000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:39-04:00,703650,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,3,-174510880949,-41000000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:18:39-04:00,703651,Fes6qxMT45roWve54LT98octRE7k1zg9TVb2Q2EP2DAb,5pHQ6bMhw45ELxPJ8YQcpkkUNY82oddKNxP483A5NW5j,1,1455863079126,-690000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:45-04:00,703652,4j1WzajY9aNAbpiWyJYGSo3nwTRNLsyy7H5Qfr7sKugo,HBCJHDxRky8SyDuZorMyJno4rXZT6AjwYEpR5meqJHYq,4,43362924020,-138400000000000,141867401253488,1651921217,308506163507745,141898732845988
2022-05-07 09:18:45-04:00,703653,4j1WzajY9aNAbpiWyJYGSo3nwTRNLsyy7H5Qfr7sKugo,HBCJHDxRky8SyDuZorMyJno4rXZT6AjwYEpR5meqJHYq,0,-443707783449,-539400000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:18:45-04:00,703654,4j1WzajY9aNAbpiWyJYGSo3nwTRNLsyy7H5Qfr7sKugo,HBCJHDxRky8SyDuZorMyJno4rXZT6AjwYEpR5meqJHYq,1,1533931099311,-727000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:18:45-04:00,703655,GZsLwvvNMaTQJjKnSLGKHscDsygF4y9yw8ZfqhkP3WrW,9YecbaC5q1yHvwkaUiJYy9nrrZGCHtXiZmd98cd86igQ,4,-23057268638,-189600000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:18:45-04:00,703656,GZsLwvvNMaTQJjKnSLGKHscDsygF4y9yw8ZfqhkP3WrW,9YecbaC5q1yHvwkaUiJYy9nrrZGCHtXiZmd98cd86igQ,1,94213022047,-54000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:19:35-04:00,703657,6fA5Toow9aQNLMYETjWFidpgUgU96MdfsJSJDCy7NnzH,FWkex3fka9iwqJeikUVnxr95FYm8D3GhNp5aJKFLqp5C,3,-29107813004,-13100000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:19:37-04:00,703658,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,0,-901893240219,-1096400000000000,559894447296871,1651921214,1631241897685598,559812187789372
2022-05-07 09:19:37-04:00,703659,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,1,862968115018,-409000000000,534442508861972760,1651918604,1086310464692051286,534653503511121509
2022-05-07 09:19:37-04:00,703660,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,3,-58737808709,-13800000000000,-623671349796983,1651921295,-565099767300404,-624096986091982
2022-05-07 09:19:44-04:00,703661,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,0,-265894893398,-578100000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:19:44-04:00,703662,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,3,-363736564028,-163700000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:19:44-04:00,703663,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,1,964811133187,-553000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:19:44-04:00,703664,6QEKaA2TwfEDSUHUdf7e5M2Tj6f37264uwtVcikqTU9z,2Bw25gPDzdbUbzPhhfSTM8qoHayERWsSdBZAeBqdqyPf,4,-26340740438,-216600000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:19:44-04:00,703665,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,0,-37669593096,-81900000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:19:44-04:00,703666,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,4,-21707396898,-178500000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:19:44-04:00,703667,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,1,369873345814,-212000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
2022-05-07 09:19:44-04:00,703668,5MAMbPq4yiMKomii5GM4wgdPuMj3DVkLt3fiFN7LVB6,GdSRGQzhZ7tUHPHnYyAZ9b4yZsXD14BJpe3s3DBm4LFi,3,-30440995279,-13700000000000,-623874789046149,1651924821,-565099767300404,-624096986091982
2022-05-07 09:19:55-04:00,703669,CxY2rfTCtoQpjao2WQ4L67ycgx1px5fZRRXW5oKAWZip,CPJ8BzjkaFmHxxbgVygcEHF3J5yfJakzf5UnvBkXNnez,0,-5611343538,-12200000000000,559858182408538,1651924807,1631241897685598,559812187789372
2022-05-07 09:20:10-04:00,703670,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,13,-8457701535038,210984109676142939,1121748128210,1651892937,1125756819456,1125756819456
2022-05-07 09:20:10-04:00,703671,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,17,14481289987104,-168720536623524050,1488503590313,1651874476,1497086594064,1497086594064
2022-05-07 09:20:15-04:00,703672,9rLww2cvR5BtMXqjau3CEx2pv496Wv839oWZ7SoeS9ZF,3nmcwUMPdUHtD3Q6sCVSjAiTXqcDfpncdhEy7wSbkGxi,4,-119348119420,-981400000000000,141910893852654,1651925091,308506163507745,141898732845988
2022-05-07 09:20:15-04:00,703673,9rLww2cvR5BtMXqjau3CEx2pv496Wv839oWZ7SoeS9ZF,3nmcwUMPdUHtD3Q6sCVSjAiTXqcDfpncdhEy7wSbkGxi,1,471065110235,-270000000000,534479034951774843,1651922657,1086310464692051286,534653503511121509
