,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
127,5yqoG7XUchBCBq87KkPti2cYDuMW1Gig3ECdqWfG9fix,8B7St5xcPrd9witNh9rrqGSSdXa9hN85y8d8SNcbH8dB,0.0,0.0,129678.09,-900.0011247050346,-1.86282492407365,144.08658660565624
128,5yqoG7XUchBCBq87KkPti2cYDuMW1Gig3ECdqWfG9fix,8B7St5xcPrd9witNh9rrqGSSdXa9hN85y8d8SNcbH8dB,1.0,2.0,67072.1,-19.9966869608823,220.35190122598547,3354.1606232675967
129,GGUov2Hg7MU2zV3KhBG4smq8cSw3dL8shJEC4mgvSWGm,GrQLGVYw6R5433NNfKnjdxXxQ3FVeqki7y3MbASYAApt,,,,,,
130,2W9HAEWvFeLZW4ynwTP64egydg7smhpwUEATK8pwcDrU,yRMdhrUGAWwhXEJLuEx2KnimL454Yr3ML5FsftTJ5be,,,,,,
131,EY7J8Hw8jWbryw11CYdPVUSdAoDGGNEfacqghVnJn3JK,G3vArDs7nb18se4xMZ68oMHmTAsYP63x8dfY57jAogwp,0.0,6.0,27.44,13.0375095811892,0.00194546541246,2.1046964398469954
132,Eu38e4GbPPtqtHpXgy9cwTn8MBLBPBjprGv1wv4L2evR,BC5PbNKwQoyH6tU7HAX4iLnuG7zUHc2QjSDkYLCsdhGx,,,,,,
133,G8HryUoaUjSPskVi3MAtKy4gRpMDPRVAQbft19N2YGvR,ACQAkoMBmN85q2asZjGCDE19rrPZLQDiMZBgSYJrqKL6,0.0,0.0,18.37,0.0999998209415,1.56379611843697,183.7003289310535
134,47w7w88o71NH3egjrHGpdqBz1ENgdTSSNCE2tVva55Zy,Fnb7JKfBZgcwssHjV5xaRLY6jVPd3e6AHQggbj4wthj,,,,,,
135,512FfXbYthyodHqyiPowV65q7KEDgyaZNvGsA7RSyN9y,7EaQnaeA5RgJD8JCxV9JLQyrA28X6grPsEmwSyxDwGdW,0.0,0.0,6.5,-0.036997370563,-5.06233508157296,175.68816110679123
136,Fmh5FPdnFb1KpFkoL6eNfWFGxN78GLdaJgPcVpCoCnkh,DCxghVXCXzEar41CPGichdzvtjwmf4NW7uHtKTj57BNN,,,,,,
137,C6Ki27mo4sCHu6u8UnR1p7WSgsTjFQxGGR9Lk9n5Rhjq,9vcKW1GfrDZ3KLPh2pEVFF8ZyKqD1pJW1hiE8H98Av7S,0.0,0.0,6.57,0.0352846254521,4.692114266703,186.20007767742877
138,2hRCRH2pMDyQGYcXHa8Y6BZo6FbcGZf5VJC1v8Bp6tGa,D9VKhnfLLCrntDGFYSfoxFaY76VnHmYZ1ZbyFXdKdibz,0.0,2.0,209.43,0.0532704569609,229.16828222316457,3931.447409090551
139,7wgbfbkcyRL49gU15jhyyE2ucFDon5W8CeubZQ6AUDR2,413hbYc7wQaqBfr6hcEENsiScajCocfpYpW8Sj2CTgbg,,,,,,
140,H7MUeX6Th2A6k28MKkzqWRsPPTVSZFCSQVu7f2gA4fa3,41saTH1uB4xRBCi1DrmSEE52W5Sfp4DxrQayBzQ4s6Bs,,,,,,
141,FQ9kSjGn78a7pw99WsLiZxkKuKiPkat2VEmmK6awDnbR,325tXhpDf1AVHWB5dETnRPJLA2jvnoGHf349C5TyLpGN,,,,,,
142,91xqSmSYwrKi27uxstKGBchjn5pnPKFEdk7Sn9yQYusA,3XDN7kgesQfFXfhqZeboi1rCh4HGcqPp6SRx4T5pFYvM,,,,,,
143,Cs7xBD4BDiohyopnaYDDChUtR9vmx7uwot6Qp9beQLzt,Cv5oVktxmqbU1SxraxH67NEWMKnjgA18R832Fhe9h74a,,,,,,
144,7zcsMZxazeL1J7AFV2Azuo4v24tahLJeSrzhXEwffWyz,5XG4RP3FiosnRW7u6bmh62MwJiWp8MR465Gdt8ToosaU,,,,,,
145,7XwjtFrtN3xMqxyXtdkoqDFEaE2boMPFAwQfFsMicqWT,9tHqnt1GsSS8Bttnz29QtuT2oh8qFka2jnAr6nKYK5xa,,,,,,
146,DU8GPH1Q9ZzUYMcH7fYSsjRkuome4sS2aAtt6zFF92TH,c1qFhYmepj6Bdk2veVQ9fcQhswKXMUjfZtanrjsfWSU,,,,,,
147,EaAYbBmWbZySMd1RL6YszN6A2RbJfB6arHmrdk8dMXLB,6Z7UeJ1VPGTxX8DzT7tnX91Vnuq5jjCoSTJatJRr2NrX,,,,,,
148,8kqU8Emd4Y9LGeGTkgkgtvfeNw2qnqkN7mSbSPyrgh5U,CbpBAhPFLTGenWL1FqAqptvzSaTKn5SX8xF66Q9uN6ZF,,,,,,
149,4Fy7SdP5TuvE125UyYjWAksDH81h146f3W8iDictWdKJ,6aYGpMarFyybbDVoQJK8b78tHmWM4texujVwbwb86CZY,,,,,,
150,5KdB6cZCFMrPK6gCn8zXaZPr5rZjYRyvRq4SvKDQKEhw,AiSb3XrJFQfBDfGG3GkLGY6TCWDh5QGhrrfJBfdPJmh4,,,,,,
151,9N7a9aiHGQsxFMgVbmWoCF9w95d12xyT7XFAwpHGkTLA,6WNPf4rFCX74PuyvdmzRFqbxWhguuxTQqBSdnaTVBd5D,0.0,0.0,3.32,0.0206238030764,4.54673664157803,160.97903901143746
152,BBwryuZZ8msiSFNmGkh13Wgg1PoSutY2Ftgz8odcxPm4,APbpwRCB9tfma8yoi8upe633XZBtNwc5zVxXVjLwhg8s,0.0,0.0,51.99,0.3020230376981,1.67898165857448,172.13918645493797
153,GHNveuCy8mAnzVbrutG8N57cjqru5973EbZGj6DKr23D,Gg1Jh9aDCfrqm2BcFDK5fRPeGuGp8BQ3jD2gXqDniEY9,0.0,0.0,453.2,2.9999948907382,4.59896626213219,151.06692394682125
154,BzG7VY8ZphGWS7S1cXaxj5WVNsBDc8VuvH9U7ggkH3uy,EDq7B6t28fRwhExDMXSMqSb1r1Y7QBg4FzVUGg5wAT4U,,,,,,
155,58WJi9GhTcPg5tHuMkXhzAMkVk8mDLkXWfKBqLEminot,8h786epmGS18FzX47L4z4tMi33QbyzZTjN5ZTrf2rLA5,0.0,0.0,2.27,0.0102366452292,1.23949023835787,221.75233674454515
156,2xsNVhUh9mUP8WFCmRQvafwCYAzcBM1vUzjjzDiHq4ht,6ruafv8TcCj5FMxzFEukVHNy9ftxhu5xkbNnpFooqTe7,,,,,,
157,HaSzpQ45x2MipfN17U6jGBxX8tXboomVDhXNSrnEfLDr,8trkirSQNdMmAcJdeswxs5cPjH8dD6U4eJtWiAdMsrDB,0.0,2.0,5.93,0.0014735367234,219.23854595053967,4024.331328721332
158,HaSzpQ45x2MipfN17U6jGBxX8tXboomVDhXNSrnEfLDr,8trkirSQNdMmAcJdeswxs5cPjH8dD6U4eJtWiAdMsrDB,1.0,0.0,4.43,0.0245815717925,4.46826546653221,180.2163033916172
159,3oWzH1N8GZuwaqL7c9qobocr7QWncyRBd6KDaUSSaXwc,9DdU9JHhwh3NfHTgronheitSAW2ziGybGhFTuQFKAozU,0.0,1.0,3125.27,-0.0677378399159,3105.410646581752,46137.72750770002
160,46omBRwPYhmBqPZ1hJvXrbxUqwNAJY9AJZqHz6hNKqNc,2yfFeU4iAdBGX6k2R7quWCWJvFxcjKEdsKcyfevkFaSm,,,,,,
161,8N6ir2yRFV2ojrV8bMKDXJXdo5x43QqGNZY3WmVZtq8X,4k3q8vu878FU4ZcUpDsT4Un9WtyjLBfQ651kfje5uZSr,,,,,,
162,G43HYjc9j3RbBtS3Jqrd1GhyJzxqSvz4fCwBzghQbL68,E5AP551zp8HiZXmZbNq8EJWfaCatpcManQrB2QgBQNLo,,,,,,
163,2Y9KFzVQqgrSBmmHooRE44RK8JcQbKCueA1dWxeLnn8c,EoSSoKJ97W12y4YwywWaMTEjQab8hfUrfpAgaPeMPudA,,,,,,
164,2DwgkcWg2DiQNzZzXDkefhCjJP47YfSW2F6SqPjD1dbw,B7LbmpDGHuXnq4iMLjgmQaZZitFm2VFYVtsSG1j18ANA,,,,,,
165,HKrgS9rZmC5K2BeGo4AACwu37nkUDCeePN7vVJ76wvuF,8NJzKTpGqPYjGosrFgtAq3fEWx73pDYDsae6xcWDWXLd,0.0,0.0,193.98,1.0529320150494,-1.69397708028325,184.22841857543776
166,5WPoZMxxp3wQ3qZ3qMMvrMJBW4Z1v6kMwNxcEgoPCGcw,6dbrMUF8Lz7ifpv7jEwjcGDkbF9LSkQjfxY6wefPmQ9i,,,,,,
167,H1ZW5nJVCY9Gf2p5R75x1AP3AGuQNdK5GPdwcChpWPZV,ASMs5YUknBrYmfMRGmReNP1ymmPbFQjFPtazacFcsfZR,,,,,,
168,AbYAytYWTw8CV9rW5MaewKXerVuAKkCpMw3MpFtd9A1V,5DmHizvfA8ZXhK3jsCyGkUTEDs7ckXC6BeMz1ABMNiDs,,,,,,
169,4SbbUhwGnyayRC3TJkZxf5DF2XtD6AXDUc8jhwvkPr1J,EP7Y489kBs4cKpsxaPJVW383bEBsZLc6h31DKnJdM2zr,,,,,,
170,FidtGiFib6DMCJi9SYTUeocw3ifQ2k3UJ8tNH8s6bJXp,ARkfAY6Jzy7YTpKQ39mmy6WGFaas8UV3i5mMch5aJBA5,,,,,,
171,EoMgAhGhcPePG9mQQ2KiYxFKmvCbyvmyGsR5qhNWWw57,B33aUXAQAieQzVQPMKwvAJsqQj3ZRymPzZExSXoUTXYn,0.0,1.0,12841.04,-0.2276126254218,699.4872323735021,56416.20264343266
172,HcrP2MQvTrMgiufvCGqoCsn7dzxvWaaCL5AZHBLd3yCV,2nDWnzKo9LEotxAHyMXNRGm1ZwQmjf45mb53NDVwWkfY,,,,,,
173,9bsAWTXYrPqHXJkVYtBeP7scyFCRVhshpJmz18sQP5Bh,EZXWEmfmXdntEufnkxe1hoCVVQLu4GEsN3QjmKnqy4J1,,,,,,
174,kVvazH211gd1NX4RAdN5fxmaEHaetz4vn2rkZEMSbpz,6AN1DMLxa9WJr7r3P4utdJXpjpLPtpCnE7odaamUCbtY,,,,,,
175,3bfyks2Vuiwi72rpvyCEXGTpX9N5upzJt2Py3TmQvWFA,89A6Tv13o7bwW3g44UYNdAXSdiHousCmmzh33ENLReTx,0.0,0.0,1523.63,-9.8999999969365,-2.32400947408607,153.90202024964432
176,3FRFvA6UhNQJgBV3HUT5mhZp8ow2V9xaJVzCtTTw3MJP,9fLhPk9Y8Z8UXkw9YDBDoNkwk3CjXzMvc5KhGHPiiuYb,,,,,,
177,CoXUSp6npjWb2fCyJvn3bnRa3oYSS3P67znANxdpiXpo,2w926QkjLkeyPKaHXEajgbZfM56oTg6kMvi4DbGivrdu,0.0,0.0,0.0,2.59144383e-05,1.71545170637861,0.0
178,9E3h9dndwQArVasffwxuCNE9g2JP6gJheo7V8XNWn4r4,6qURjzwMjCAJFpg9WFjfhCNuTLDKAfqADZKYFBFrmDYS,,,,,,
179,6DvdtsiPFWeA6PnnmeR7SbFnSADML3dys3S61MziyYV4,FX5UDGRjUWRubKR9n6dK1pNWMPNLDZsbfn2YnEeUhCtv,,,,,,
180,NFicB73FJHntxaUiTYVQnGPNKBW6AgaEMXnaunGini7,4bpvgHo1oPZcjRCkgUuVMRZpHshwHZZh8ZL5SY5RcXap,,,,,,
181,3cgfBnVf5UTJr415U1RD8rjYoC4dqzP5dugaWoi9NFSf,8coms9JzDFT3xUqdSKwJbtAMxhep1cNLqqrWsehRbbpf,,,,,,
182,Bs9LrJTvGDnXQagjjd7cYjHcDyAXyb3K2i5v4mteQ6pD,6cBiMRTmbuYoHZ1fe5RWXKh2dfKntAArWV3XBekpgS5u,0.0,0.0,46.09,0.1995953059991,-3.08773280973304,230.9172541372683
183,86tbfDqfQhmjNPfANvLs5etzttgjJzMEG3eWPQCLfKbV,911Beur9YNE8kSWKMHYC1DGipUBGch6xNfhPPf6nmj8W,,,,,,
184,ATtcAQJRtavFRy8GXNJmhETRdVP7SfFqPi1HgfG8R768,FUYx5fWFR5jn3nQP22Xx32jY8Ret2DMn1JztCo5DnWmP,,,,,,
185,CYHTDYZggGnPeyhZDECas7QbZZidzen9Twp8X938T9L2,AhG82bbaa5GQcDdjBAZRq3daPuNJQu5JPdRWSD75rBxw,,,,,,
186,8FrewhQHBn3GHwYeJMbt9F2Ydoy3EECZRxvPdbFHrn1k,JCxWCcMnPXMbwdMWxjhKYrWKiCpzSAmczM1F7jbrkTAi,,,,,,
187,3X4ZvCB2igdxNpVbhVqEJDAJqk6PC5XVyenRQCvJKwXc,66a34h3tLbNU3EhdZmvfECDpJNaA3DsfDbBmNTpLmL7j,,,,,,
188,Do1u3rVbkUu6EhfN3htC2sWcGHR1eAYfbPjG4nk1PVds,979FTU6Kojd3Nk4yyZrBPBhi51EXsnxU8WQZ6u8w9h3g,,,,,,
189,6cBwGRfrQj64qL8Lbuw4QYQypSchTnY1mnyJCCd4XdHv,G1J3EcyY7aJyNDrc6s2BLyBBsryGKQhsH8NZvBgYc7hU,,,,,,
190,UXT3oB5ud18rBsygsfxwA93kQYdSNbbzTCjt4gtU2jP,5gN3624v6n1zQ1BKtZi1e9ZLpbCa4MEfhgHySFB81Qfm,,,,,,
191,9vtsCQwrczgPZfbKtRkFPwn89JKJUPGXTQgWPkzWyvyR,DywchddQmVmQfsaEeWynx9MvB2Pmff4VHetsvUkagSs,0.0,3.0,999.19,13.0000014773805,-0.1060699638593,76.86076049595471
192,9vtsCQwrczgPZfbKtRkFPwn89JKJUPGXTQgWPkzWyvyR,DywchddQmVmQfsaEeWynx9MvB2Pmff4VHetsvUkagSs,1.0,5.0,1030.98,-1.9999999989319,-3.44617080445798,515.4900002752975
193,9vtsCQwrczgPZfbKtRkFPwn89JKJUPGXTQgWPkzWyvyR,DywchddQmVmQfsaEeWynx9MvB2Pmff4VHetsvUkagSs,2.0,2.0,982.98,-0.239999999763,215.7150230934105,4095.7500040445534
194,9vtsCQwrczgPZfbKtRkFPwn89JKJUPGXTQgWPkzWyvyR,DywchddQmVmQfsaEeWynx9MvB2Pmff4VHetsvUkagSs,3.0,0.0,1003.31,-5.6500025160469,-2.09613763360278,177.57691207224084
195,Byc2mLXArmkjQPWaxCJksHZD2XpZyCQ2FRtDJyztU81V,EQUZQWk4WLT6LFeWZs3P9AQufFcoZouFETfhyxvuS2JM,0.0,0.0,257.77,1.3015437521045,4.51441124917387,198.04943136425877
196,GmGVXkcD93ebfakAeDCPFeF6fcjJEjDkPGAKdVTgwX5w,GV95v2ym92cuAgtrZEuvPK95y975KA6PJRMErDE8FSKs,0.0,2.0,10.0,-0.0024823098652,171.25144066848193,4028.505925143354
197,CYiD1vKRdRXWhpCgV7HBKAxowQ4BFLFDRb1UuDkVnYoE,BY273U1xuHuT6tYaReiUwmRW9e5Cm9ziWt3crUz5nyBa,,,,,,
198,AaKjibzjB7MfRyebvGEzNS83UUyse9dYdLYPwEGSxevm,GHrqGqc6PAA5424H1MxXYfwT3Kg2yfG8QM63Vn7tQP3L,0.0,1.0,4.25,9.02650266e-05,3788.1598561858113,47083.57334046363
199,AaKjibzjB7MfRyebvGEzNS83UUyse9dYdLYPwEGSxevm,GHrqGqc6PAA5424H1MxXYfwT3Kg2yfG8QM63Vn7tQP3L,1.0,0.0,12.75,-0.0713068725292,-5.04097672061047,178.8046445983016
200,AVW5hLdQEQut1DqYzKXP8hBQFBx1Df697xkFSu4JR1U7,DWMxC7PyBcue9RaoZLEEM233PyHeGqMAWqapnw8qM4N2,0.0,0.0,0.01,7.0138302e-05,1.42613217296198,142.57545042935314
201,DSAmUiGBLpkKXWWJptZYDEie9UByZbNWYC7q6QQWJi2j,5z3r9K69Voy66nEsdZYaGDEgq5MbLzcpzQoMr2Y2LqxS,,,,,,
202,4D16CGq8q7ajrtojaPZAhY9jhgiejDs7CaRM2TrdCAmB,9FMZ4XbUcuMRMfJ85RThUgL68D7dNfyJXZQTE6nbkWPq,0.0,0.0,20.77,0.1181563047177,3.0401321206033,175.78410267335164
203,Hv4aWceNMKpZon43s7jtqpMMY25LzBEVHKFQPbihpYEj,FYfxYCDBfJraba9145StdvKDkDnrtMdepnkQLKQuK1GR,,,,,,
204,a5GpEenxyaUa4gB7yGmy1N4QF9Vfzif9WqxH4sJUsio,4GBpdS3iFtQ8edNzH6D52XJgeQD5pyXjUvmTfZJKjqFW,,,,,,
205,CCwGZYDvqoHEBBtSSieAJgy5e3k4jYrpjyDffypwnWxu,EPWsutEpgpcz776maq552k8QhDKdmkSfAED5E3jgpTdY,0.0,0.0,324.39,1.836438751878,1.24956299167872,176.6407944007218
206,5yj3gZKpjxLeGNc3E8Tg98tRVqV9pQusB9K4L4bAHFeJ,8g9FkzNvLXwsSfAPHp8DGuADxdHkMVHi2KGYdk4rhbyZ,,,,,,
207,5jTR13yaQ4BTr44xdnZzwdTeMetGpirWHDjn8epGYvf6,5Rz9eK3UmttggdNZh5AgfbemJ5oUYeYkqynrhLg5gu2s,0.0,3.0,3578.78,49.9999999864701,0.03767329176982,71.57560001936821
208,DHXt4UxG1NfKwEPW7Y6fysJFfjorytTzgN6PCBBy3mET,B1bPcxfBQpNoesvaqAwMj6Bjo5C66c8scLzvHmNyy5ET,,,,,,
209,EfvMaiFukBMwDGFsZj4g617abTSww2EgCCExWF7u64Fh,ovoAyCjFJZwLcYordKN8CDBRcpbesuqBK4tTBsm6WTd,,,,,,
210,AzCb6gcTAdQLC3XKYDP3VwhHivXcURRCDfZ2cb81A6Kq,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,,,,,,
211,CcJpHF2fKZcd6FMTdJfURQXjAT8fpQsxwyWNWK9amKmh,AyKJd7JK6525jE81cRYcLqGDfgWQZuBWAeEpWQ1Hmy9Z,,,,,,
212,77qwp98kugf7GmdctsjBRX3UeYWmPPmbEE6JJHUttUQY,FAg3fC4N2vvCt9Z6ZJ3B4wSW53m4cBjS91zDyxFmZkUn,0.0,0.0,15.0,0.0937126031189,1.43467071622448,160.06384947997236
213,AAe1K3sDUuWqs2Eo4bkFyu64YQMfWZPxFhNuQB9wkCcq,7HjYRUXbf7PVasj1aVDwjiT5xAKFDbr3BzgNWYErxWUc,,,,,,
214,4y8KEzuWxNiq9yoNZb8yKJ4RySPubB7JxHbRxvxR255G,EQmTXrm9er5Ttk27cCDxm1z3Kpvi7nYi2LLL9YkcMWSr,0.0,0.0,0.01,4.4009469e-05,1.33989736282455,227.22382767217664
215,4y8KEzuWxNiq9yoNZb8yKJ4RySPubB7JxHbRxvxR255G,EQmTXrm9er5Ttk27cCDxm1z3Kpvi7nYi2LLL9YkcMWSr,1.0,1.0,14.29,0.0003080879524,3463.37197303259,46382.85881898704
216,4y8KEzuWxNiq9yoNZb8yKJ4RySPubB7JxHbRxvxR255G,EQmTXrm9er5Ttk27cCDxm1z3Kpvi7nYi2LLL9YkcMWSr,2.0,2.0,13.77,-0.0035980038613,117.36745304717,3827.1220740226613
217,4y8KEzuWxNiq9yoNZb8yKJ4RySPubB7JxHbRxvxR255G,EQmTXrm9er5Ttk27cCDxm1z3Kpvi7nYi2LLL9YkcMWSr,3.0,3.0,13.23,0.2073762388339,2.23606586503697,63.79708723812229
218,4y8KEzuWxNiq9yoNZb8yKJ4RySPubB7JxHbRxvxR255G,EQmTXrm9er5Ttk27cCDxm1z3Kpvi7nYi2LLL9YkcMWSr,4.0,5.0,13.39,-0.0255571915319,-1.32395302282904,523.9229820415462
219,AUEmyKDjFqpm3LiKaHsZTEDi6UsWgZLD91bkfe8VTKv3,9aZgKcJpKqC4DgGb3AhdXFpa5vrBkAFjcnu5aeoRftoX,,,,,,
220,FFQiTdWbp2hywSnehc5jcKZNfX3KXwzyoGYDV3PvmGDR,6pQXFdTGU5jDeJSAAWfo6R9tGgetV9LSsaAfZkH9ipRS,,,,,,
221,EPV6oEXcEaumegnLYUm8KZxa7MhAzV4yURyJfBTK8ZjC,BdHvHM3DBBmhaxVgUG76s7ksZamWJgwRHVvQkcUdncUM,0.0,0.0,14.06,0.0611769744687,-0.74155440562905,229.8250301213167
222,CTgbWridYWnfE5Emwr7qiCEb3LcXHupqeB9zwmddoEqB,6h43GsVT3TjtLa5nRpsXp15GDpAY4smWCYHgcq58dSPM,0.0,0.0,205.51,0.9158523950796,0.06276162749139,224.39205389874903
223,DQh81N8MUK5ZV4M918WTU3KiaCt5aWud3EPNydbN2EWt,F7zKdHtdsXir4fYWhgKUiXbfJpAyutkCtniXLyZgFAAt,,,,,,
224,93KndhKFaZY8xaZtTgWjgVEuXtBF1kja75SHsNgSrzVq,2p8qvK8M37qXe2EpGgvjfqmaFGGJpRaKJqpfkfkhyR4N,,,,,,
225,DFBS2B4n7Beharb48KGxEZUUB2ATuANj8YVyyKW9mq8b,3f21caKvaqU1zDWrNVDAdoqf283jFamiRpqXDVqJetx7,0.0,0.0,269.89,-1.5331054903097,-5.00690859451464,176.04137595611897
226,CVvXdyAzTnHbHnsiNnecowcwk7qBv9BQpXLxYMXmAmKE,3T4swjrWuaJDytBTmcKXuenBtUf7vCQ4WHkn1r7RgzZ1,,,,,,
227,ykbg4Wn3NxBYgFmsyzHaecWzV9Pnu3WcJ7xVT9bFjmF,LQFXrKRAfpY4YNqt5p1BezCryLxX8oVfPX7J5NDAnxU,,,,,,
228,9yiuC3G6TF2B6DcKmAJMSpZdyJbo5j5zsdnnsaWWCBqk,A7gTneL791ykc9XpA2rc2LadkR6n4WucEYYWVgDdWDZ4,,,,,,
229,CSmtoB4wAbueDiMVXDvLLLgQharajYVKFqozxsjEnJBr,6gKhzA39EuywkorsL9TX3qDCpomDTXYXRPTv18RxPupj,,,,,,
230,3PFfp9XfRUy1RVGRNUwMFjtZgjeXH13L1GvgbgPPLdsJ,6uS3tW4fsUPo3nKz2zy9ur8c6YdZDL1fLKiwbBsRKBv3,,,,,,
231,HVQAhUbC1K2CgLWh4ePCj1WeSajS79RuD7bBESUwXeb7,5dAweHMV77hXuoDkTgLb7mxR91aurgiJQ3Y4y8vTYSyJ,,,,,,
232,C82pHWdM3a4b4sfjEpfzer4gECfuotCRwcQzW4tQC89L,GqgYzE11gYxCdB9D8sA4YkbwEkV7F7H5iGgnatm8EFpc,,,,,,
233,86rZadBB7emKio76aFTahpbrFtxd9tqZ4Mxgzaavq2xU,3qnPsgqW11AcDEmyjmJquPcPLyE3EdJQuVLJ5kinDrd3,0.0,0.0,0.36,0.002006937698,4.692114266703,179.3777656171168
234,2g4KXTwy2MPSRQ2khNp1o1rn7CradEr9H4ySYKDoSWN9,BzSJ77zKaqtBk2cEL1XqFL97zTXXMRHmxtkgtXwCc3C,0.0,0.0,34.48,0.1383308934142,4.51441124917387,249.25740844279505
235,2SPRES13GLvmhcvvBUYNY9WiXiZm122kaMMQkppUN1JY,B5d6S2c1pMq3ZLpxocqQehWbViJQeus4fq8RzF3pwgPC,,,,,,
236,9U8aeVwcyg8uAf3iCBsmjsf1dCZXBQg7bdneLtVwu1Ug,DjTpax6KUi9jjbheor4jhMtueoG2GKWpVTVX5eHgvgCW,,,,,,
237,CnN5FvmR3Kkpe69Uh1KvzjqJ8NsKpUFEaipj9LGiwpws,F4KkppDxtnQbccTso5WidBSEEJUNt1TnYhuAekBMnG1d,,,,,,
238,DR4vauzeEu4JqukUEcDGLk97DmjVm16jgHhSdwbGEEzT,GXjTVYQJrbyGhULywCAJxA6rDihspif7ZLH7EiUYmXKv,,,,,,
239,7RpYPoawJcsymbs37GDZAvBQjjhB4gPoe3tWEWr8mw24,GWrn9SrwEErLwtiYfE4GM3NQ33rfthutv2xjEADvKcx9,,,,,,
240,Bh8fR6QoGS1ykk27256kFb2gjCVbQtu8Nu4Ls7GEKSAs,HSF97F9d5EPgx4kGYuG4AfwHnh6bovzyTneYUouszBQp,0.0,2.0,9995.0,2.5953919330908,108.58249069384924,3851.056124728397
241,Df2fbUNRcWa3aVxdVWXT5xXLoD23buJmqmLRj8KLTQ38,6Ai6vXBi5Yb7xhxvWZr1N577cce8aLy2kutkCe9uMitT,,,,,,
242,7H2qF9qwqxafHz3r2imNySNqUDZxrieF3QfVuXGscXCG,ATpELAbxzsEnFpRYqW8MV7SAR6Q7NNgML34NY7485QrU,,,,,,
243,GWCD48XiTNBQt58x3oBXe8iuCMhvyXqBqZeQZEoa3Ui1,p3p3yApBic2qZ7YJAawU6WJVzBHZeFPZFAbHBUsaTwh,,,,,,
244,C7gwgoLhkKSndGRC5zcHuzEjLtPNCcMFFEnYPY9UkGuf,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,0.0,0.0,0.01,-7.04401645e-05,-4.96653306896881,141.96446119883777
245,C7gwgoLhkKSndGRC5zcHuzEjLtPNCcMFFEnYPY9UkGuf,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,1.0,5.0,0.01,2.12525039e-05,-1.96613083391229,470.532792138436
246,C7gwgoLhkKSndGRC5zcHuzEjLtPNCcMFFEnYPY9UkGuf,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,2.0,2.0,0.01,2.9470019e-06,136.692674468399,3393.2791152934105
247,C7gwgoLhkKSndGRC5zcHuzEjLtPNCcMFFEnYPY9UkGuf,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,3.0,3.0,0.01,-0.0001457857009,1.67359212374132,68.59383285374047
248,8MDgAsNnyA2xzZaNFhkBuutK3EvR3tE95ibVEgr2pfiP,9bCrkND8MrwFaeaBz8oeqQuQwo299swnJ7yPLgxwpH3x,,,,,,
249,3FsAxYtvGFRgGsPncHvXYczL843DGFaPA8Eb29GsQgre,9AuBxMJaEhw9XrtNhUdt8Aevq9gjdtzKuZdcRyn2AhWm,,,,,,
250,BdvYo4dm1yL19KYc7cgig4SwRYZCn5ViJ9dMmhpqW5iY,GQjzhBpQyGNNdWCuao7vLgEXQeEBJAPNcppTbDpPV1CU,,,,,,
251,BJu32FZignQnXKJWxcT9sBWkaEmNxLhWEse9EvPs8XJg,6vmVZWgQb5eM4MPqvdr5NYgQeUgwmooHurZs4HKAXnbv,,,,,,
252,8mJA5o3JuvkPe9HN45QsDsYanyXDEuykUhb4DGEY4MzA,Fooc1acFctReg5p4tWxoz5tiNscPQqMqAeGzaRNavhp8,,,,,,
253,54jtFqkXcqf9EKJ6Z7vFRMvokveSPr1uHqYdjnqNCRVZ,35Lfy3V3CEKVmzLwmpPEhuqJzU6dyKtw1YgTJ9PGMTrB,,,,,,
254,8WmMWq8cTsGQym5pUbHm9dPCpJugBeWUMVERYFGLxWHj,D64rDiWT3YG28fCgXCmbNjYa2JakZbpKQ1D2XuLChUfV,0.0,2.0,79.09,0.0206030158704,223.20896325282712,3838.7583884564806
255,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,0.0,6.0,41335.79,-20162.23452172127,0.00405376530408,2.05015917037707
256,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,1.0,5.0,45380.63,-100.5003476640192,-1.25205468418315,451.5469951577791
257,GoVQzSL27uMENUFzXS1JTD6JmBjzrB7fg3dGtD8bKrAA,7qvHts9ccwPGxCDbqs8vFZdZbEvjwqreQae1VLwkugCM,,,,,,
258,GWivSE8A6U7Gw1Q5VQfdx8F8jzMABwC9NhddE59xXdjc,43p3RydVJi2V2rC5GF7qJyw1M7jaEGm12tVUP6auYGPi,0.0,0.0,30.0,0.1688171875399,1.66032769739113,177.70702401323615
